,year,led_c,x,value,sm_value,noise,nr_value
1765,1969,57,1_V.St,0.0,0.0,0.0,0.0
1766,1969,58,1_V.St,0.0,0.0,0.0,0.0
1767,1969,59,1_V.St,0.0,0.0,0.0,0.0
1768,1969,60,1_V.St,0.0,0.0,0.0,0.0
2003,1970,51,1_V.St,0.0,0.0,0.0,0.0
2004,1970,52,1_V.St,0.0,0.0,0.0,0.0
2005,1970,53,1_V.St,0.0,0.0,0.0,0.0
2006,1970,54,1_V.St,0.0,0.0,0.0,0.0
2007,1970,55,1_V.St,0.0,0.0,0.0,0.0
2008,1970,56,1_V.St,0.0,0.0,0.0,0.0
2009,1970,57,1_V.St,0.0,0.0,0.0,0.0
2010,1970,58,1_V.St,0.0,0.0,0.0,0.0
2011,1970,59,1_V.St,0.0,0.0,0.0,0.0
2012,1970,60,1_V.St,0.0,0.0,0.0,0.0
2247,1971,51,1_V.St,0.0,0.0,0.0,0.0
2248,1971,52,1_V.St,0.0,0.0,0.0,0.0
2249,1971,53,1_V.St,0.0,0.0,0.0,0.0
2250,1971,54,1_V.St,0.0,0.0,0.0,0.0
2251,1971,55,1_V.St,0.0,0.0,0.0,0.0
2252,1971,56,1_V.St,0.0,0.0,0.0,0.0
2253,1971,57,1_V.St,0.0,0.0,0.0,0.0
2254,1971,58,1_V.St,0.0,0.0,0.0,0.0
2255,1971,59,1_V.St,0.0,0.0,0.0,0.0
2256,1971,60,1_V.St,0.0,0.0,0.0,0.0
2491,1972,51,1_V.St,0.0,0.0,0.0,0.0
2492,1972,52,1_V.St,0.0,0.0,0.0,0.0
2493,1972,53,1_V.St,0.0,0.0,0.0,0.0
2494,1972,54,1_V.St,0.0,0.0,0.0,0.0
2495,1972,55,1_V.St,0.0,0.0,0.0,0.0
2496,1972,56,1_V.St,0.0,0.0,0.0,0.0
2497,1972,57,1_V.St,0.0,0.0,0.0,0.0
2498,1972,58,1_V.St,0.0,0.0,0.0,0.0
2499,1972,59,1_V.St,0.0,0.0,0.0,0.0
2500,1972,60,1_V.St,0.0,0.0,0.0,0.0
2735,1973,51,1_V.St,0.0,0.0,0.0,0.0
2736,1973,52,1_V.St,0.0,0.0,0.0,0.0
2737,1973,53,1_V.St,0.0,0.0,0.0,0.0
2738,1973,54,1_V.St,0.0,0.0,0.0,0.0
2739,1973,55,1_V.St,0.0,0.0,0.0,0.0
2740,1973,56,1_V.St,0.0,0.0,0.0,0.0
2741,1973,57,1_V.St,0.0,0.0,0.0,0.0
2742,1973,58,1_V.St,0.0,0.0,0.0,0.0
2743,1973,59,1_V.St,0.0,0.5335569576944734,0.48762109290805233,0.2667784788472367
2744,1973,60,1_V.St,0.0,0.5638495676113582,0.49434514238418664,0.2819247838056791
2979,1974,51,1_V.St,0.0,0.6099092718165856,0.5161355264025151,0.3049546359082928
2980,1974,52,1_V.St,0.0,0.61883412278865,0.5024414951091544,0.309417061394325
2981,1974,53,1_V.St,0.0,0.11627906976744186,0.0,0.05813953488372093
2982,1974,54,1_V.St,0.0,0.7122911381235146,0.5473004208735807,0.3561455690617573
2983,1974,55,1_V.St,0.0,0.16279069767441862,0.0,0.08139534883720931
2984,1974,56,1_V.St,0.0,0.7510931619462836,0.5399334658597821,0.3755465809731418
2985,1974,57,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
2986,1974,58,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
2987,1974,59,1_V.St,0.0,0.7445407698651917,0.4892278467600721,0.37227038493259584
2988,1974,60,1_V.St,0.0,0.2558139534883721,0.0,0.12790697674418605
3223,1975,51,1_V.St,0.0,0.27906976744186046,0.0,0.13953488372093023
3224,1975,52,1_V.St,0.0,0.3023255813953488,0.0,0.1511627906976744
3225,1975,53,1_V.St,0.0,0.32558139534883723,0.0,0.16279069767441862
3226,1975,54,1_V.St,0.0,0.3488372093023256,0.0,0.1744186046511628
3227,1975,55,1_V.St,0.0,0.372093023255814,0.0,0.186046511627907
3228,1975,56,1_V.St,0.0,1.1258109487892718,0.6979971288430818,0.5629054743946359
3229,1975,57,1_V.St,0.0,1.0968382672473087,0.6480898998140949,0.5484191336236544
3230,1975,58,1_V.St,0.0,0.4186046511627908,0.0,0.2093023255813954
3231,1975,59,1_V.St,0.0,0.9869911388987109,0.5209026438365458,0.49349556944935546
3232,1975,60,1_V.St,0.0,1.046816904809099,0.5558472645953612,0.5234084524045495
3467,1976,51,1_V.St,1.0,1.0514101916640746,0.5380141831456711,0.5257050958320373
3468,1976,52,1_V.St,1.0,0.5116279069767442,0.0,0.2558139534883721
3469,1976,53,1_V.St,1.0,1.1346959075800718,0.5731538672431797,0.5673479537900359
3470,1976,54,1_V.St,1.0,1.2267174530054747,0.638863343983009,0.6133587265027374
3471,1976,55,1_V.St,1.0,1.4700398529977112,0.8491491928644794,0.7350199264988556
3472,1976,56,1_V.St,1.0,1.351130557837255,0.713302533044488,0.6755652789186275
3473,1976,57,1_V.St,1.0,0.627906976744186,0.0,0.313953488372093
3474,1976,58,1_V.St,1.0,0.627906976744186,0.0,0.313953488372093
3475,1976,59,1_V.St,1.0,0.6511627906976745,0.0,0.32558139534883723
3476,1976,60,1_V.St,0.0,0.6744186046511629,0.0,0.33720930232558144
3711,1977,51,1_V.St,1.0,1.395315445467926,0.6666347590026848,0.697657722733963
3712,1977,52,1_V.St,1.0,0.7209302325581396,0.0,0.3604651162790698
3713,1977,53,1_V.St,1.0,0.744186046511628,0.0,0.372093023255814
3714,1977,54,1_V.St,1.0,0.7674418604651163,0.0,0.38372093023255816
3715,1977,55,1_V.St,1.0,0.7906976744186047,0.0,0.39534883720930236
3716,1977,56,1_V.St,1.0,0.8139534883720931,0.0,0.40697674418604657
3717,1977,57,1_V.St,1.0,0.8372093023255816,0.0,0.4186046511627908
3718,1977,58,1_V.St,1.0,1.8837209302325584,1.0,0.9418604651162792
3719,1977,59,1_V.St,1.0,1.4238738326627707,0.5383683289888697,0.7119369163313853
3720,1977,60,1_V.St,0.0,0.8837209302325582,0.0,0.4418604651162791
3955,1978,51,1_V.St,1.0,0.9069767441860466,0.0,0.4534883720930233
3956,1978,52,1_V.St,1.0,0.9302325581395349,0.0,0.46511627906976744
3957,1978,53,1_V.St,1.0,1.505410585532218,0.5273923372863415,0.752705292766109
3958,1978,54,1_V.St,1.0,0.9534883720930233,0.0,0.47674418604651164
3959,1978,55,1_V.St,1.0,0.9534883720930233,0.0,0.47674418604651164
3960,1978,56,1_V.St,1.0,0.9534883720930233,0.0,0.47674418604651164
3961,1978,57,1_V.St,1.0,0.9534883720930233,0.0,0.47674418604651164
3962,1978,58,1_V.St,1.0,1.7345547673663766,0.7685745554834266,0.8672773836831883
3963,1978,59,1_V.St,1.0,1.7187011994493453,0.7756478128071519,0.8593505997246726
3964,1978,60,1_V.St,0.0,1.5551285676607105,0.641567297986901,0.7775642838303553
4199,1979,51,1_V.St,1.0,1.5995966652642153,0.7062812579191388,0.7997983326321076
4200,1979,52,1_V.St,1.0,0.8372093023255816,0.0,0.4186046511627908
4201,1979,53,1_V.St,1.0,0.8372093023255816,0.0,0.4186046511627908
4202,1979,54,1_V.St,1.0,1.6192274651141692,0.7694840222202058,0.8096137325570846
4203,1979,55,1_V.St,1.0,1.4508177749041893,0.6307814293528919,0.7254088874520946
4204,1979,56,1_V.St,1.0,1.4372143055726199,0.6400047808805032,0.7186071527863099
4205,1979,57,1_V.St,1.0,0.744186046511628,0.0,0.372093023255814
4206,1979,58,1_V.St,1.0,0.7209302325581396,0.0,0.3604651162790698
4207,1979,59,1_V.St,1.0,0.6976744186046512,0.0,0.3488372093023256
4208,1979,60,1_V.St,0.0,0.6744186046511629,0.0,0.33720930232558144
4443,1980,51,1_V.St,1.0,1.179720467677086,0.5050662246692154,0.589860233838543
4444,1980,52,1_V.St,1.0,0.627906976744186,0.0,0.313953488372093
4445,1980,53,1_V.St,1.0,1.3176095753786483,0.6590491498062638,0.6588047876893242
4446,1980,54,1_V.St,1.0,1.4769575250193578,0.8335371905740531,0.7384787625096789
4447,1980,55,1_V.St,1.0,1.2959188763068297,0.6827669262487481,0.6479594381534148
4448,1980,56,1_V.St,1.0,1.1627081728851105,0.5776989207568832,0.5813540864425553
4449,1980,57,1_V.St,1.0,0.5348837209302325,0.0,0.26744186046511625
4450,1980,58,1_V.St,1.0,0.5116279069767442,0.0,0.2558139534883721
4451,1980,59,1_V.St,1.0,0.48837209302325585,0.0,0.24418604651162792
4452,1980,60,1_V.St,0.0,1.1234789635543931,0.6291021207297534,0.5617394817771966
4687,1981,51,1_V.St,0.0,0.9927097366969225,0.5263670817326148,0.49635486834846126
4688,1981,52,1_V.St,0.0,0.4186046511627908,0.0,0.2093023255813954
4689,1981,53,1_V.St,0.0,0.4186046511627908,0.0,0.2093023255813954
4690,1981,54,1_V.St,0.0,0.39534883720930236,0.0,0.19767441860465118
4691,1981,55,1_V.St,0.0,0.9430506475753032,0.5455817299052896,0.4715253237876516
4692,1981,56,1_V.St,0.0,0.3488372093023256,0.0,0.1744186046511628
4693,1981,57,1_V.St,0.0,0.32558139534883723,0.0,0.16279069767441862
4694,1981,58,1_V.St,0.0,0.3023255813953488,0.0,0.1511627906976744
4695,1981,59,1_V.St,0.0,0.9151266291473036,0.6077876678518678,0.4575633145736518
4696,1981,60,1_V.St,0.0,0.2558139534883721,0.0,0.12790697674418605
4931,1982,51,1_V.St,0.0,0.23255813953488372,0.0,0.11627906976744186
4932,1982,52,1_V.St,0.0,0.7607611209195587,0.526949515545356,0.38038056045977936
4933,1982,53,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
4934,1982,54,1_V.St,0.0,0.7399983900581576,0.5293317949444616,0.3699991950290788
4935,1982,55,1_V.St,0.0,0.16279069767441862,0.0,0.08139534883720931
4936,1982,56,1_V.St,0.0,0.6913683238964597,0.5273075095010615,0.3456841619482299
4937,1982,57,1_V.St,0.0,0.6988938230050667,0.5567207642048415,0.3494469115025334
4938,1982,58,1_V.St,0.0,0.6455886200380643,0.528006903591928,0.32279431001903214
4939,1982,59,1_V.St,0.0,0.06976744186046512,0.0,0.03488372093023256
4940,1982,60,1_V.St,0.0,0.04651162790697675,0.0,0.023255813953488375
5175,1983,51,1_V.St,0.0,0.023255813953488375,0.0,0.011627906976744188
5176,1983,52,1_V.St,0.0,0.0,0.0,0.0
5177,1983,53,1_V.St,0.0,0.0,0.0,0.0
5178,1983,54,1_V.St,0.0,0.0,0.0,0.0
5179,1983,55,1_V.St,0.0,0.0,0.0,0.0
5180,1983,56,1_V.St,0.0,0.0,0.0,0.0
5181,1983,57,1_V.St,0.0,0.0,0.0,0.0
5182,1983,58,1_V.St,0.0,0.0,0.0,0.0
5183,1983,59,1_V.St,0.0,0.0,0.0,0.0
5184,1983,60,1_V.St,0.0,0.0,0.0,0.0
5419,1984,51,1_V.St,0.0,0.0,0.0,0.0
5420,1984,52,1_V.St,0.0,0.0,0.0,0.0
5421,1984,53,1_V.St,0.0,0.0,0.0,0.0
5422,1984,54,1_V.St,0.0,0.0,0.0,0.0
5423,1984,55,1_V.St,0.0,0.0,0.0,0.0
5424,1984,56,1_V.St,0.0,0.0,0.0,0.0
5425,1984,57,1_V.St,0.0,0.0,0.0,0.0
5426,1984,58,1_V.St,0.0,0.0,0.0,0.0
5427,1984,59,1_V.St,0.0,0.0,0.0,0.0
5428,1984,60,1_V.St,0.0,0.0,0.0,0.0
5663,1985,51,1_V.St,0.0,0.0,0.0,0.0
5664,1985,52,1_V.St,0.0,0.0,0.0,0.0
5665,1985,53,1_V.St,0.0,0.0,0.0,0.0
5666,1985,54,1_V.St,0.0,0.0,0.0,0.0
5667,1985,55,1_V.St,0.0,0.0,0.0,0.0
5668,1985,56,1_V.St,0.0,0.0,0.0,0.0
5669,1985,57,1_V.St,0.0,0.0,0.0,0.0
5670,1985,58,1_V.St,0.0,0.0,0.0,0.0
5671,1985,59,1_V.St,0.0,0.0,0.0,0.0
5672,1985,60,1_V.St,0.0,0.0,0.0,0.0
5907,1986,51,1_V.St,0.0,0.0,0.0,0.0
5908,1986,52,1_V.St,0.0,0.0,0.0,0.0
5909,1986,53,1_V.St,0.0,0.0,0.0,0.0
5910,1986,54,1_V.St,0.0,0.0,0.0,0.0
5911,1986,55,1_V.St,0.0,0.0,0.0,0.0
5912,1986,56,1_V.St,0.0,0.0,0.0,0.0
5913,1986,57,1_V.St,0.0,0.0,0.0,0.0
5914,1986,58,1_V.St,0.0,0.0,0.0,0.0
5915,1986,59,1_V.St,0.0,0.0,0.0,0.0
5916,1986,60,1_V.St,0.0,0.0,0.0,0.0
6151,1987,51,1_V.St,0.0,0.0,0.0,0.0
6152,1987,52,1_V.St,0.0,0.0,0.0,0.0
6153,1987,53,1_V.St,0.0,0.0,0.0,0.0
6154,1987,54,1_V.St,0.0,0.0,0.0,0.0
6155,1987,55,1_V.St,0.0,0.0,0.0,0.0
6156,1987,56,1_V.St,0.0,0.0,0.0,0.0
6157,1987,57,1_V.St,0.0,0.0,0.0,0.0
6158,1987,58,1_V.St,0.0,0.0,0.0,0.0
6159,1987,59,1_V.St,0.0,0.0,0.0,0.0
6160,1987,60,1_V.St,0.0,0.0,0.0,0.0
6395,1988,51,1_V.St,0.0,0.0,0.0,0.0
6396,1988,52,1_V.St,0.0,0.0,0.0,0.0
6397,1988,53,1_V.St,0.0,0.0,0.0,0.0
6398,1988,54,1_V.St,0.0,0.0,0.0,0.0
6399,1988,55,1_V.St,0.0,0.0,0.0,0.0
6400,1988,56,1_V.St,0.0,0.0,0.0,0.0
6401,1988,57,1_V.St,0.0,0.0,0.0,0.0
6402,1988,58,1_V.St,0.0,0.0,0.0,0.0
6403,1988,59,1_V.St,0.0,0.0,0.0,0.0
6404,1988,60,1_V.St,0.0,0.0,0.0,0.0
6639,1989,51,1_V.St,0.0,0.0,0.0,0.0
6640,1989,52,1_V.St,0.0,0.0,0.0,0.0
6641,1989,53,1_V.St,0.0,0.0,0.0,0.0
6642,1989,54,1_V.St,0.0,0.0,0.0,0.0
6643,1989,55,1_V.St,0.0,0.0,0.0,0.0
6644,1989,56,1_V.St,0.0,0.0,0.0,0.0
6645,1989,57,1_V.St,0.0,0.0,0.0,0.0
6646,1989,58,1_V.St,0.0,0.0,0.0,0.0
6647,1989,59,1_V.St,0.0,0.0,0.0,0.0
6648,1989,60,1_V.St,0.0,0.0,0.0,0.0
6883,1990,51,1_V.St,0.0,0.0,0.0,0.0
6884,1990,52,1_V.St,0.0,0.0,0.0,0.0
6885,1990,53,1_V.St,0.0,0.0,0.0,0.0
6886,1990,54,1_V.St,0.0,0.0,0.0,0.0
6887,1990,55,1_V.St,0.0,0.0,0.0,0.0
6888,1990,56,1_V.St,0.0,0.0,0.0,0.0
6889,1990,57,1_V.St,0.0,0.0,0.0,0.0
6890,1990,58,1_V.St,0.0,0.0,0.0,0.0
6891,1990,59,1_V.St,0.0,0.0,0.0,0.0
6892,1990,60,1_V.St,0.0,0.0,0.0,0.0
7127,1991,51,1_V.St,0.0,0.0,0.0,0.0
7128,1991,52,1_V.St,0.0,0.0,0.0,0.0
7129,1991,53,1_V.St,0.0,0.0,0.0,0.0
7130,1991,54,1_V.St,0.0,0.0,0.0,0.0
7131,1991,55,1_V.St,0.0,0.0,0.0,0.0
7132,1991,56,1_V.St,0.0,0.0,0.0,0.0
7133,1991,57,1_V.St,0.0,0.0,0.0,0.0
7134,1991,58,1_V.St,0.0,0.0,0.0,0.0
7135,1991,59,1_V.St,0.0,0.0,0.0,0.0
7136,1991,60,1_V.St,0.0,0.0,0.0,0.0
7371,1992,51,1_V.St,0.0,0.0,0.0,0.0
7372,1992,52,1_V.St,0.0,0.0,0.0,0.0
7373,1992,53,1_V.St,0.0,0.0,0.0,0.0
7374,1992,54,1_V.St,0.0,0.0,0.0,0.0
7375,1992,55,1_V.St,0.0,0.0,0.0,0.0
7376,1992,56,1_V.St,0.0,0.0,0.0,0.0
7377,1992,57,1_V.St,0.0,0.0,0.0,0.0
7378,1992,58,1_V.St,0.0,0.0,0.0,0.0
7379,1992,59,1_V.St,0.0,0.0,0.0,0.0
7380,1992,60,1_V.St,0.0,0.0,0.0,0.0
7615,1993,51,1_V.St,0.0,0.0,0.0,0.0
7616,1993,52,1_V.St,0.0,0.0,0.0,0.0
7617,1993,53,1_V.St,0.0,0.0,0.0,0.0
7618,1993,54,1_V.St,0.0,0.0,0.0,0.0
7619,1993,55,1_V.St,0.0,0.0,0.0,0.0
7620,1993,56,1_V.St,0.0,0.0,0.0,0.0
7621,1993,57,1_V.St,0.0,0.0,0.0,0.0
7622,1993,58,1_V.St,0.0,0.0,0.0,0.0
7623,1993,59,1_V.St,0.0,0.0,0.0,0.0
7624,1993,60,1_V.St,0.0,0.0,0.0,0.0
7859,1994,51,1_V.St,0.0,0.0,0.0,0.0
7860,1994,52,1_V.St,0.0,0.0,0.0,0.0
7861,1994,53,1_V.St,0.0,0.0,0.0,0.0
7862,1994,54,1_V.St,0.0,0.0,0.0,0.0
7863,1994,55,1_V.St,0.0,0.0,0.0,0.0
7864,1994,56,1_V.St,0.0,0.0,0.0,0.0
7865,1994,57,1_V.St,0.0,0.0,0.0,0.0
7866,1994,58,1_V.St,0.0,0.0,0.0,0.0
7867,1994,59,1_V.St,0.0,0.0,0.0,0.0
7868,1994,60,1_V.St,0.0,0.0,0.0,0.0
8103,1995,51,1_V.St,0.0,0.0,0.0,0.0
8104,1995,52,1_V.St,0.0,0.0,0.0,0.0
8105,1995,53,1_V.St,0.0,0.0,0.0,0.0
8106,1995,54,1_V.St,0.0,0.0,0.0,0.0
8107,1995,55,1_V.St,0.0,0.0,0.0,0.0
8108,1995,56,1_V.St,0.0,0.0,0.0,0.0
8109,1995,57,1_V.St,0.0,0.0,0.0,0.0
8110,1995,58,1_V.St,0.0,0.0,0.0,0.0
8111,1995,59,1_V.St,0.0,0.0,0.0,0.0
8112,1995,60,1_V.St,0.0,0.0,0.0,0.0
8347,1996,51,1_V.St,0.0,0.0,0.0,0.0
8348,1996,52,1_V.St,0.0,0.0,0.0,0.0
8349,1996,53,1_V.St,0.0,0.0,0.0,0.0
8350,1996,54,1_V.St,0.0,0.0,0.0,0.0
8351,1996,55,1_V.St,0.0,0.0,0.0,0.0
8352,1996,56,1_V.St,0.0,0.0,0.0,0.0
8353,1996,57,1_V.St,0.0,0.0,0.0,0.0
8354,1996,58,1_V.St,0.0,0.0,0.0,0.0
8355,1996,59,1_V.St,0.0,0.0,0.0,0.0
8356,1996,60,1_V.St,0.0,0.0,0.0,0.0
8591,1997,51,1_V.St,0.0,0.0,0.0,0.0
8592,1997,52,1_V.St,0.0,0.0,0.0,0.0
8593,1997,53,1_V.St,0.0,0.0,0.0,0.0
8594,1997,54,1_V.St,0.0,0.0,0.0,0.0
8595,1997,55,1_V.St,0.0,0.0,0.0,0.0
8596,1997,56,1_V.St,0.0,0.0,0.0,0.0
8597,1997,57,1_V.St,0.0,0.0,0.0,0.0
8598,1997,58,1_V.St,0.0,0.0,0.0,0.0
8599,1997,59,1_V.St,0.0,0.0,0.0,0.0
8600,1997,60,1_V.St,0.0,0.0,0.0,0.0
8835,1998,51,1_V.St,0.0,0.0,0.0,0.0
8836,1998,52,1_V.St,0.0,0.0,0.0,0.0
8837,1998,53,1_V.St,0.0,0.0,0.0,0.0
8838,1998,54,1_V.St,0.0,0.0,0.0,0.0
8839,1998,55,1_V.St,0.0,0.0,0.0,0.0
8840,1998,56,1_V.St,0.0,0.0,0.0,0.0
8841,1998,57,1_V.St,0.0,0.0,0.0,0.0
8842,1998,58,1_V.St,0.0,0.0,0.0,0.0
8843,1998,59,1_V.St,0.0,0.0,0.0,0.0
8844,1998,60,1_V.St,0.0,0.0,0.0,0.0
9079,1999,51,1_V.St,0.0,0.0,0.0,0.0
9080,1999,52,1_V.St,0.0,0.0,0.0,0.0
9081,1999,53,1_V.St,0.0,0.0,0.0,0.0
9082,1999,54,1_V.St,0.0,0.0,0.0,0.0
9083,1999,55,1_V.St,0.0,0.0,0.0,0.0
9084,1999,56,1_V.St,0.0,0.0,0.0,0.0
9085,1999,57,1_V.St,0.0,0.0,0.0,0.0
9086,1999,58,1_V.St,0.0,0.0,0.0,0.0
9087,1999,59,1_V.St,0.0,0.0,0.0,0.0
9088,1999,60,1_V.St,0.0,0.0,0.0,0.0
9323,2000,51,1_V.St,0.0,0.0,0.0,0.0
9324,2000,52,1_V.St,0.0,0.0,0.0,0.0
9325,2000,53,1_V.St,0.0,0.0,0.0,0.0
9326,2000,54,1_V.St,0.0,0.0,0.0,0.0
9327,2000,55,1_V.St,0.0,0.0,0.0,0.0
9328,2000,56,1_V.St,0.0,0.0,0.0,0.0
9329,2000,57,1_V.St,0.0,0.0,0.0,0.0
9330,2000,58,1_V.St,0.0,0.0,0.0,0.0
9331,2000,59,1_V.St,0.0,0.023255813953488375,0.0,0.011627906976744188
9332,2000,60,1_V.St,0.0,0.5711787725139551,0.5013486048466682,0.28558938625697755
9567,2001,51,1_V.St,0.0,0.5832887435065957,0.49069813268408025,0.2916443717532978
9568,2001,52,1_V.St,0.0,0.6357294541348173,0.5185859228399364,0.31786472706740865
9569,2001,53,1_V.St,0.0,0.6472732945290997,0.5073944814389173,0.3236366472645498
9570,2001,54,1_V.St,0.0,0.13953488372093023,0.0,0.06976744186046512
9571,2001,55,1_V.St,0.0,0.16279069767441862,0.0,0.08139534883720931
9572,2001,56,1_V.St,0.0,0.7287244947717715,0.5185589616708037,0.36436224738588574
9573,2001,57,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
9574,2001,58,1_V.St,0.0,0.7499242108214088,0.5165942458960128,0.3749621054107044
9575,2001,59,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
9576,2001,60,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
9811,2002,51,1_V.St,0.0,0.7254950331578746,0.493250809461969,0.3627475165789373
9812,2002,52,1_V.St,0.0,0.777618360629785,0.5430575446017943,0.3888091803148925
9813,2002,53,1_V.St,0.0,0.7430442940510529,0.5100201032043394,0.37152214702552644
9814,2002,54,1_V.St,0.0,0.8359514517472368,0.598798053891804,0.4179757258736184
9815,2002,55,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
9816,2002,56,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
9817,2002,57,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
9818,2002,58,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
9819,2002,59,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
9820,2002,60,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
10055,2003,51,1_V.St,1.0,0.2093023255813954,0.0,0.1046511627906977
10056,2003,52,1_V.St,1.0,0.2093023255813954,0.0,0.1046511627906977
10057,2003,53,1_V.St,1.0,0.2093023255813954,0.0,0.1046511627906977
10058,2003,54,1_V.St,1.0,0.790432131029276,0.5553018140946414,0.395216065514638
10059,2003,55,1_V.St,1.0,0.2093023255813954,0.0,0.1046511627906977
10060,2003,56,1_V.St,1.0,0.7665776660624046,0.532507547570742,0.3832888330312023
10061,2003,57,1_V.St,1.0,0.2093023255813954,0.0,0.1046511627906977
10062,2003,58,1_V.St,1.0,0.7340527066710831,0.5014281419301461,0.36702635333554157
10063,2003,59,1_V.St,1.0,0.2093023255813954,0.0,0.1046511627906977
10064,2003,60,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
10299,2004,51,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
10300,2004,52,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
10301,2004,53,1_V.St,0.0,0.842359696148682,0.6049214874309626,0.421179848074341
10302,2004,54,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
10303,2004,55,1_V.St,0.0,0.7494492912806541,0.5161404338904027,0.37472464564032704
10304,2004,56,1_V.St,0.0,0.809883831705262,0.5738889947405836,0.404941915852631
10305,2004,57,1_V.St,0.0,0.7734952627617993,0.5391176955279415,0.3867476313808996
10306,2004,58,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
10307,2004,59,1_V.St,0.0,0.7862214657244302,0.5512782894700109,0.3931107328622151
10308,2004,60,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
10543,2005,51,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
10544,2005,52,1_V.St,0.0,0.7535236599669353,0.5200337195239604,0.37676182998346763
10545,2005,53,1_V.St,0.0,0.7416776338140689,0.5087141834223325,0.37083881690703446
10546,2005,54,1_V.St,0.0,0.7587084755970204,0.5472103211260416,0.3793542377985102
10547,2005,55,1_V.St,0.0,0.16279069767441862,0.0,0.08139534883720931
10548,2005,56,1_V.St,0.0,0.13953488372093023,0.0,0.06976744186046512
10549,2005,57,1_V.St,0.0,0.11627906976744186,0.0,0.05813953488372093
10550,2005,58,1_V.St,0.0,0.6248937353287408,0.5082317915363522,0.3124468676643704
10551,2005,59,1_V.St,0.0,0.06976744186046512,0.0,0.03488372093023256
10552,2005,60,1_V.St,0.0,0.5689821823747936,0.49924964093591384,0.2844910911873968
10787,2006,51,1_V.St,0.0,0.023255813953488375,0.0,0.011627906976744188
10788,2006,52,1_V.St,0.0,0.0,0.0,0.0
10789,2006,53,1_V.St,0.0,0.0,0.0,0.0
10790,2006,54,1_V.St,0.0,0.0,0.0,0.0
10791,2006,55,1_V.St,0.0,0.0,0.0,0.0
10792,2006,56,1_V.St,0.0,0.0,0.0,0.0
10793,2006,57,1_V.St,0.0,0.0,0.0,0.0
10794,2006,58,1_V.St,0.0,0.0,0.0,0.0
10795,2006,59,1_V.St,0.0,0.0,0.0,0.0
10796,2006,60,1_V.St,0.0,0.0,0.0,0.0
11031,2007,51,1_V.St,0.0,0.0,0.0,0.0
11032,2007,52,1_V.St,0.0,0.0,0.0,0.0
11033,2007,53,1_V.St,0.0,0.0,0.0,0.0
11034,2007,54,1_V.St,0.0,0.0,0.0,0.0
11035,2007,55,1_V.St,0.0,0.0,0.0,0.0
11036,2007,56,1_V.St,0.0,0.0,0.0,0.0
11037,2007,57,1_V.St,0.0,0.0,0.0,0.0
11038,2007,58,1_V.St,0.0,0.0,0.0,0.0
11039,2007,59,1_V.St,0.0,0.023255813953488375,0.0,0.011627906976744188
11040,2007,60,1_V.St,0.0,0.04651162790697675,0.0,0.023255813953488375
11275,2008,51,1_V.St,0.0,0.5966028434018554,0.5034204948062174,0.2983014217009277
11276,2008,52,1_V.St,0.0,0.0930232558139535,0.0,0.04651162790697675
11277,2008,53,1_V.St,0.0,0.6667293880065067,0.5259858596506619,0.33336469400325336
11278,2008,54,1_V.St,0.0,0.682711648710511,0.5190355754344883,0.3413558243552555
11279,2008,55,1_V.St,0.0,0.16279069767441862,0.0,0.08139534883720931
11280,2008,56,1_V.St,0.0,0.7109824818955187,0.5016054827001623,0.35549124094775936
11281,2008,57,1_V.St,0.0,0.8691160895712188,0.6304887078124979,0.4345580447856094
11282,2008,58,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
11283,2008,59,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
11284,2008,60,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
11519,2009,51,1_V.St,0.0,0.7896024600453412,0.5545090173766593,0.3948012300226706
11520,2009,52,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
11521,2009,53,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
11522,2009,54,1_V.St,0.0,0.7434190461738087,0.510378199677195,0.37170952308690436
11523,2009,55,1_V.St,0.0,0.7222471081022528,0.4901472366310415,0.3611235540511264
11524,2009,56,1_V.St,0.0,0.2093023255813954,0.0,0.1046511627906977
